ds,food_price_index,news_sentiment,troop_movements
2025-04-29 18:36:17.712697,100.61479985068938,-0.13710180178809805,5
2025-04-30 18:36:17.712697,98.89783698512807,-0.9789071304084818,7
2025-05-01 18:36:17.712697,98.24083077301042,0.19705225157018735,1
2025-05-02 18:36:17.712697,97.27099957545927,-0.08236490339073033,4
2025-05-03 18:36:17.712697,99.08714626760252,0.36584048703242633,9
2025-05-04 18:36:17.712697,98.36112630297308,0.4227700461170978,4
2025-05-05 18:36:17.712697,99.45750347194763,0.21640986280743468,3
2025-05-06 18:36:17.712697,103.5779019670916,-0.8807200907831887,3
2025-05-07 18:36:17.712697,106.20362505612692,0.47048939341026985,4
2025-05-08 18:36:17.712697,105.42519534239165,0.11190906031863657,8
2025-05-09 18:36:17.712697,104.83231955641435,0.08945692807003058,5
2025-05-10 18:36:17.712697,105.84295887552884,-0.42575340605917655,4
2025-05-11 18:36:17.712697,102.60563346150158,-0.8865876856305394,7
2025-05-12 18:36:17.712697,100.98146247148195,-0.28558018001486385,1
2025-05-13 18:36:17.712697,102.06728416772944,-0.9158712659508702,5
2025-05-14 18:36:17.712697,101.91865737543847,-0.13557824952816233,7
2025-05-15 18:36:17.712697,105.88892995023915,0.17363684837686244,4
2025-05-16 18:36:17.712697,104.75204464027037,-0.27900006898123286,9
2025-05-17 18:36:17.712697,102.75836666784026,-0.23938388044467085,4
2025-05-18 18:36:17.712697,101.07913149051986,-0.556205413429394,8
2025-05-19 18:36:17.712697,101.2072125649141,-0.9804435143266768,8
2025-05-20 18:36:17.712697,100.98555319258254,-0.2893978398865553,4
2025-05-21 18:36:17.712697,105.54627249024642,0.10655840538573669,4
2025-05-22 18:36:17.712697,104.84804105319537,-0.9131213413689403,3
2025-05-23 18:36:17.712697,105.0569301799245,0.2719587669936576,10
2025-05-24 18:36:17.712697,106.92529381031476,-0.6075951969259235,4
2025-05-25 18:36:17.712697,106.80933268762888,-0.3324346316068054,7
2025-05-26 18:36:17.712697,108.02054665613252,-0.26726026244749523,2
2025-05-27 18:36:17.712697,108.91035992803288,-0.7129036966248898,3
2025-05-28 18:36:17.712697,110.68476997332748,-0.9431698782274631,7
2025-05-29 18:36:17.712697,107.96901363253431,-0.333283032464726,4
2025-05-30 18:36:17.712697,109.68471245980412,-0.6557099910310789,1
2025-05-31 18:36:17.712697,109.5081451705221,0.48500457389102025,5
2025-06-01 18:36:17.712697,109.9825023411901,-0.8724802460027318,6
2025-06-02 18:36:17.712697,109.30918607016329,0.04543305317470425,7
2025-06-03 18:36:17.712697,112.72728352974728,0.23261891385530653,6
2025-06-04 18:36:17.712697,108.73314526756224,-0.19616672687276493,3
2025-06-05 18:36:17.712697,111.63177924017458,-0.4599040238917862,7
2025-06-06 18:36:17.712697,110.3737649977702,-0.9334694050532939,7
2025-06-07 18:36:17.712697,113.53173526696212,-0.11072875123828907,5
2025-06-08 18:36:17.712697,116.07416719346907,0.2363786187851935,5
2025-06-09 18:36:17.712697,118.20414422703445,-0.6735918823097067,5
2025-06-10 18:36:17.712697,119.96040419173386,-0.7965241237513925,7
2025-06-11 18:36:17.712697,124.59298960815424,-0.09238222618705572,7
2025-06-12 18:36:17.712697,123.50307826788739,-0.19386285659608493,6
2025-06-13 18:36:17.712697,122.44053919283056,-0.8030415478973154,9
2025-06-14 18:36:17.712697,121.22875090046281,-0.13093832389430426,7
2025-06-15 18:36:17.712697,123.17904860717657,-0.039994018338131654,4
2025-06-16 18:36:17.712697,120.68072591867485,-0.7012282218301906,2
2025-06-17 18:36:17.712697,122.80305965309638,0.0011807507793479832,5
2025-06-18 18:36:17.712697,122.32617928756304,0.10883767909257691,7
2025-06-19 18:36:17.712697,120.29075315685242,-0.6923014143220597,3
2025-06-20 18:36:17.712697,118.2355513617397,-0.6359402660327835,3
2025-06-21 18:36:17.712697,116.74200383570087,0.13153640790584942,5
2025-06-22 18:36:17.712697,113.8699186719801,-0.8625303673219271,3
2025-06-23 18:36:17.712697,114.99817620332722,-0.3727842591922286,5
2025-06-24 18:36:17.712697,116.80175793221335,0.21383598225296718,2
