ds,food_price_index,news_sentiment,troop_movements
2025-04-29 18:36:17.770980,101.26975167974103,-0.18891609579016877,3
2025-04-30 18:36:17.770980,103.83214316062217,0.3530828249391027,4
2025-05-01 18:36:17.770980,105.57594368862455,0.16678790462994053,4
2025-05-02 18:36:17.770980,104.07748697423163,-0.9181839822876077,2
2025-05-03 18:36:17.770980,105.00159343496978,-0.44562445918143756,3
2025-05-04 18:36:17.770980,104.74928020653985,-0.6873453400342644,4
2025-05-05 18:36:17.770980,104.70293626726716,-0.4183836651997974,4
2025-05-06 18:36:17.770980,103.67160348840265,-0.7129466864858491,9
2025-05-07 18:36:17.770980,103.58467300282264,0.26045137327605383,10
2025-05-08 18:36:17.770980,105.39927516876982,0.08275284738503186,3
2025-05-09 18:36:17.770980,103.77482859634866,-0.9741678791601859,10
2025-05-10 18:36:17.770980,103.90779079542985,-0.902988238255614,9
2025-05-11 18:36:17.770980,107.1380129740837,-0.5468173767425561,6
2025-05-12 18:36:17.770980,106.29977282266572,-0.35604237613814815,2
2025-05-13 18:36:17.770980,105.61517135980493,-0.15025805184576813,14
2025-05-14 18:36:17.770980,107.34850535810466,-0.8404387657108745,3
2025-05-15 18:36:17.770980,107.60125594250978,0.2673560746480128,6
2025-05-16 18:36:17.770980,107.50106972495867,-0.9152471439269656,6
2025-05-17 18:36:17.770980,110.84858396334643,0.06541716575726397,5
2025-05-18 18:36:17.770980,108.27550066703031,-0.7811458704818613,8
2025-05-19 18:36:17.770980,108.10523616016805,0.019935787034839336,6
2025-05-20 18:36:17.770980,107.24855480285153,-0.30837958418853306,6
2025-05-21 18:36:17.770980,104.15860474750704,-0.510128976772249,3
2025-05-22 18:36:17.770980,102.52068610945787,0.16964111321098452,5
2025-05-23 18:36:17.770980,102.55524041367131,-0.9675339654657058,9
2025-05-24 18:36:17.770980,99.60037739847556,0.09522210218059723,7
2025-05-25 18:36:17.770980,99.45118125970914,-0.9262340729193005,5
2025-05-26 18:36:17.770980,99.02728293856771,-0.6492121615059686,5
2025-05-27 18:36:17.770980,101.1179853520883,0.23803738921516393,8
2025-05-28 18:36:17.770980,101.85307205699672,-0.7795708743034717,8
2025-05-29 18:36:17.770980,101.87655116875156,-0.39926578281281655,3
2025-05-30 18:36:17.770980,101.84015520730895,-0.1431190110241184,5
2025-05-31 18:36:17.770980,101.05560353757329,-0.5347620908246442,6
2025-06-01 18:36:17.770980,100.19700999840566,-0.9558452919609146,4
2025-06-02 18:36:17.770980,100.40003915440128,-0.7628678025893785,6
2025-06-03 18:36:17.770980,98.55021256773223,-0.4395635684036203,4
2025-06-04 18:36:17.770980,95.78385102781468,0.4620211070624678,7
2025-06-05 18:36:17.770980,95.16581173246101,-0.13696294581800073,5
2025-06-06 18:36:17.770980,96.17440410588519,-0.3374173303324335,4
2025-06-07 18:36:17.770980,94.66340811382958,-0.14686793222208738,8
