ds,food_price_index,news_sentiment,troop_movements
2025-04-29 18:36:17.663070,101.09342830602246,-0.664606242220821,6
2025-04-30 18:36:17.663070,100.9168997036801,0.44483380916091697,2
2025-05-01 18:36:17.663070,102.31227677988149,-0.9817682879652755,3
2025-05-02 18:36:17.663070,105.45833649269753,0.45481824006145866,5
2025-05-03 18:36:17.663070,105.09002974325085,-0.9352601320741358,3
2025-05-04 18:36:17.663070,104.7217558293525,0.3367146705471067,4
2025-05-05 18:36:17.663070,107.98018146036728,-0.20844833637055027,5
2025-05-06 18:36:17.663070,109.6150509186731,0.48944719417895044,6
2025-05-07 18:36:17.663070,108.7761021468032,-0.8893051528969017,3
2025-05-08 18:36:17.663070,109.96122223397512,-0.16921857339801882,3
2025-05-09 18:36:17.663070,109.1343868483502,0.45395380342864833,4
2025-05-10 18:36:17.663070,108.30292734120968,-0.21535323374477677,5
2025-05-11 18:36:17.663070,108.88685188434175,-0.0559020427971062,4
2025-05-12 18:36:17.663070,105.16029139502616,0.043623033476925865,2
2025-05-13 18:36:17.663070,101.8104557300001,-0.31818840284834016,6
2025-05-14 18:36:17.663070,100.78588067151816,-0.05866287987390484,6
2025-05-15 18:36:17.663070,98.8602184308493,-0.12352853211534964,8
2025-05-16 18:36:17.663070,99.58871309603985,0.3517370157364834,1
2025-05-17 18:36:17.663070,97.87266494499742,-0.9318304294878132,6
2025-05-18 18:36:17.663070,95.14805754232685,-0.5785552156116545,2
2025-05-19 18:36:17.663070,98.17935508016996,0.4256172261148381,5
2025-05-20 18:36:17.663070,97.82780247919689,0.33539567583637453,2
2025-05-21 18:36:17.663070,98.06285888857273,-0.3165148708214306,6
2025-05-22 18:36:17.663070,95.31336251614582,-0.06980110329769484,4
2025-05-23 18:36:17.663070,94.32459706709545,-0.5839282255283009,3
2025-05-24 18:36:17.663070,94.64644224651518,-0.717818260414358,5
2025-05-25 18:36:17.663070,92.44445509167058,-0.30445239259002677,6
2025-05-26 18:36:17.663070,93.29585112836192,-0.4699716579609208,3
2025-05-27 18:36:17.663070,92.1945737485243,-0.12451583222369189,4
2025-05-28 18:36:17.663070,91.71118624893776,-0.8833980445525227,8
2025-05-29 18:36:17.663070,90.60777302447896,0.46159221149924967,4
2025-05-30 18:36:17.663070,94.41232939349683,0.4793161167194042,10
2025-05-31 18:36:17.663070,94.48533494402098,0.0472425710296176,4
2025-06-01 18:36:17.663070,92.46991308610917,-0.19585545048381947,5
2025-06-02 18:36:17.663070,94.21500291031555,-0.5357085755705084,10
2025-06-03 18:36:17.663070,91.87331561037351,0.22069252956042296,3
2025-06-04 18:36:17.663070,92.39104280038302,0.027096758830818857,4
2025-06-05 18:36:17.663070,88.57170255262346,-0.756074590982663,7
2025-06-06 18:36:17.663070,86.0153304548266,0.3663907767407637,5
2025-06-07 18:36:17.663070,86.50905292656485,0.23380586438475337,10
